PdfType: central
Format: lhagrid1
---
1.000000e-07 1.261857e-07 1.830738e-07 2.656088e-07 3.853529e-07 5.590810e-07 8.111308e-07 1.176812e-06 1.707353e-06 2.477076e-06 3.593814e-06 5.214008e-06 7.564633e-06 1.097499e-05 1.592283e-05 2.310130e-05 3.351603e-05 4.862602e-05 7.054802e-05 1.023531e-04 1.484968e-04 2.154435e-04 3.125716e-04 4.534879e-04 6.579332e-04 9.545485e-04 1.384886e-03 2.009233e-03 2.915053e-03 4.229243e-03 6.135907e-03 8.902151e-03 1.291550e-02 1.873817e-02 2.718588e-02 3.944206e-02 5.722368e-02 8.163265e-02 1.000000e-01 1.183673e-01 1.367347e-01 1.551020e-01 1.734694e-01 1.918367e-01 2.102041e-01 2.285714e-01 2.469388e-01 2.653061e-01 2.836735e-01 3.020408e-01 3.204082e-01 3.387755e-01 3.571429e-01 3.755102e-01 3.938776e-01 4.122449e-01 4.306122e-01 4.489796e-01 4.673469e-01 4.857143e-01 5.040816e-01 5.224490e-01 5.408163e-01 5.591837e-01 5.775510e-01 5.959184e-01 6.142857e-01 6.326531e-01 6.510204e-01 6.693878e-01 6.877551e-01 7.061224e-01 7.244898e-01 7.428571e-01 7.612245e-01 7.795918e-01 7.979592e-01 8.163265e-01 8.346939e-01 8.530612e-01 8.714286e-01 8.897959e-01 9.081633e-01 9.265306e-01 9.448980e-01 9.632653e-01 9.816327e-01 1.000000e+00
1.414214e+00 1.694634e+00 2.030658e+00 2.433312e+00 2.915806e+00 3.493973e+00 4.186784e+00 5.016969e+00 6.011770e+00 7.203827e+00 8.632253e+00 1.034392e+01 1.239499e+01 1.485275e+01 1.779786e+01 2.132695e+01 2.555581e+01 3.062320e+01 3.669539e+01 4.397162e+01 5.269063e+01 6.313850e+01 7.565806e+01 9.066008e+01 1.086368e+02 1.301781e+02 1.559908e+02 1.869217e+02 2.239859e+02 2.683995e+02 3.216196e+02 3.853927e+02 4.618111e+02 5.533824e+02 6.631110e+02 7.945974e+02 9.521559e+02 1.140956e+03 1.367193e+03 1.638290e+03 1.963142e+03 2.352408e+03 2.818860e+03 3.377804e+03 4.047580e+03 4.850163e+03 5.811888e+03 6.964311e+03 8.345245e+03 1.000000e+04
-6 -5 -4 -3 -2 -1 1 2 3 4 5 6 21 22
  0.0000000E+00 -2.0256591E-21  1.4320221E-06  6.6623080E+00  6.2291443E+01  6.2291443E+01  6.2291970E+01  6.2292078E+01  6.6622888E+00  1.4320358E-06 -2.0599305E-21  0.0000000E+00  5.7180789E+01  3.1766957E-01 
  0.0000000E+00 -1.4657086E-15  5.1735806E-01  7.5906600E+00  6.0458739E+01  6.0470039E+01  6.0470601E+01  6.0459420E+01  7.5906440E+00  5.1736301E-01 -1.4905109E-15  0.0000000E+00  7.5146577E+01  3.6052184E-01 
  0.0000000E+00  6.8759078E-16  1.5816321E+00  8.5481801E+00  5.8986068E+01  5.9007860E+01  5.9008451E+01  5.8986787E+01  8.5481667E+00  1.5816412E+00 -2.6195640E-15  0.0000000E+00  8.9599778E+01  4.0380423E-01 
  0.0000000E+00  1.6012665E-16  2.6498347E+00  9.5227824E+00  5.7851930E+01  5.7883564E+01  5.7884181E+01  5.7852685E+01  9.5227711E+00  2.6498473E+00 -2.1756149E-15  0.0000000E+00  1.0441816E+02  4.4722424E-01 
  0.0000000E+00 -2.2057709E-15  3.7304989E+00  1.0520203E+01  5.6995072E+01  5.7036002E+01  5.7036642E+01  5.6995859E+01  1.0520193E+01  3.7305146E+00 -1.6003884E-15  0.0000000E+00  1.2039392E+02  4.9078287E-01 
  0.0000000E+00 -1.3533072E-15  4.8314700E+00  1.1546279E+01  5.6372409E+01  5.6422179E+01  5.6422841E+01  5.6373227E+01  1.1546271E+01  4.8314884E+00 -2.2160588E-15  0.0000000E+00  1.3810656E+02  5.3448110E-01 
  0.0000000E+00 -3.4931006E-07  5.9596945E+00  1.2606479E+01  5.5952793E+01  5.6011008E+01  5.6011689E+01  5.5953640E+01  1.2606472E+01  5.9597153E+00 -3.4930950E-07  0.0000000E+00  1.5797656E+02  5.7831992E-01 
  0.0000000E+00 -2.8801736E-01  7.0938549E+00  1.3676804E+01  5.5647293E+01  5.5713566E+01  5.5714266E+01  5.5648167E+01  1.3676799E+01  7.0938780E+00 -2.8801691E-01  0.0000000E+00  1.8243944E+02  6.2229482E-01 
  0.0000000E+00  9.3373310E-01  8.2235756E+00  1.4750183E+01  5.5524162E+01  5.5598265E+01  5.5598983E+01  5.5525060E+01  1.4750178E+01  8.2236009E+00  9.3373497E-01  0.0000000E+00  2.0625352E+02  6.6640371E-01 
  0.0000000E+00  2.2050294E+00  9.4091599E+00  1.5883117E+01  5.5551563E+01  5.5633224E+01  5.5633958E+01  5.5552485E+01  1.5883113E+01  9.4091873E+00  2.2050326E+00  0.0000000E+00  2.3270184E+02  7.1066350E-01 
  0.0000000E+00  3.5286856E+00  1.0652652E+01  1.7077220E+01  5.5719923E+01  5.5808895E+01  5.5809644E+01  5.5720867E+01  1.7077217E+01  1.0652681E+01  3.5286900E+00  0.0000000E+00  2.6191270E+02  7.5507531E-01 
  0.0000000E+00  4.9071480E+00  1.1955909E+01  1.8333985E+01  5.6021414E+01  5.6117473E+01  5.6118236E+01  5.6022381E+01  1.8333983E+01  1.1955940E+01  4.9071535E+00  0.0000000E+00  2.9397751E+02  7.9964036E-01 
  0.0000000E+00  6.3424699E+00  1.3320433E+01  1.9654604E+01  5.6449366E+01  5.6552307E+01  5.6553084E+01  5.6450352E+01  1.9654603E+01  1.3320466E+01  6.3424763E+00  0.0000000E+00  3.2895737E+02  8.4435972E-01 
  0.0000000E+00  7.8363881E+00  1.4747529E+01  2.1040123E+01  5.6998149E+01  5.7107786E+01  5.7108577E+01  5.6999155E+01  2.1040122E+01  1.4747563E+01  7.8363954E+00  0.0000000E+00  3.6688917E+02  8.8923469E-01 
  0.0000000E+00  9.3903111E+00  1.6238197E+01  2.2491313E+01  5.7662824E+01  5.7778986E+01  5.7779791E+01  5.7663850E+01  2.2491313E+01  1.6238233E+01  9.3903193E+00  0.0000000E+00  4.0778941E+02  9.3426639E-01 
  0.0000000E+00  1.1005389E+01  1.7793267E+01  2.4008816E+01  5.8439105E+01  5.8561634E+01  5.8562451E+01  5.8440149E+01  2.4008817E+01  1.7793305E+01  1.1005398E+01  0.0000000E+00  4.5165891E+02  9.7945605E-01 
  0.0000000E+00  1.2682495E+01  1.9413308E+01  2.5593032E+01  5.9323125E+01  5.9451876E+01  5.9452703E+01  5.9324189E+01  2.5593033E+01  1.9413347E+01  1.2682505E+01  0.0000000E+00  4.9848470E+02  1.0248049E+00 
  0.0000000E+00  1.4422305E+01  2.1098752E+01  2.7244242E+01  6.0311459E+01  6.0446295E+01  6.0447135E+01  6.0312540E+01  2.7244244E+01  2.1098792E+01  1.4422316E+01  0.0000000E+00  5.4824387E+02  1.0703142E+00 
  0.0000000E+00  1.6225279E+01  2.2849829E+01  2.8962549E+01  6.1400946E+01  6.1541741E+01  6.1542590E+01  6.1402043E+01  2.8962552E+01  2.2849870E+01  1.6225290E+01  0.0000000E+00  6.0090446E+02  1.1159853E+00 
  0.0000000E+00  1.8091689E+01  2.4666611E+01  3.0747910E+01  6.2588669E+01  6.2735306E+01  6.2736166E+01  6.2589783E+01  3.0747913E+01  2.4666653E+01  1.8091701E+01  0.0000000E+00  6.5642736E+02  1.1618194E+00 
  0.0000000E+00  2.0021685E+01  2.6549078E+01  3.2600200E+01  6.3871966E+01  6.4024335E+01  6.4025206E+01  6.3873097E+01  3.2600203E+01  2.6549122E+01  2.0021698E+01  0.0000000E+00  7.1476876E+02  1.2078177E+00 
  0.0000000E+00  2.2015256E+01  2.8497059E+01  3.4519161E+01  6.5248322E+01  6.5406318E+01  6.5407199E+01  6.5249468E+01  3.4519165E+01  2.8497104E+01  2.2015269E+01  0.0000000E+00  7.7588009E+02  1.2539817E+00 
  0.0000000E+00  2.4072264E+01  3.0510277E+01  3.6504431E+01  6.6715361E+01  6.6878891E+01  6.6879780E+01  6.6716523E+01  3.6504435E+01  3.0510323E+01  2.4072278E+01  0.0000000E+00  8.3970913E+02  1.3003125E+00 
  0.0000000E+00  2.6192507E+01  3.2588404E+01  3.8555620E+01  6.8270946E+01  6.8439918E+01  6.8440817E+01  6.8272122E+01  3.8555624E+01  3.2588450E+01  2.6192521E+01  0.0000000E+00  9.0620242E+02  1.3468121E+00 
  0.0000000E+00  2.8375627E+01  3.4730967E+01  4.0672172E+01  6.9912792E+01  7.0087119E+01  7.0088027E+01  6.9913984E+01  4.0672176E+01  3.4731015E+01  2.8375642E+01  0.0000000E+00  9.7530265E+02  1.3934808E+00 
  0.0000000E+00  3.0621242E+01  3.6937482E+01  4.2853551E+01  7.1638955E+01  7.1818556E+01  7.1819473E+01  7.1640160E+01  4.2853555E+01  3.6937531E+01  3.0621257E+01  0.0000000E+00  1.0469529E+03  1.4403205E+00 
  1.0496374E-07  3.2928862E+01  3.9207368E+01  4.5099120E+01  7.3447484E+01  7.3632283E+01  7.3633208E+01  7.3448704E+01  4.5099124E+01  3.9207417E+01  3.2928877E+01  1.0496380E-07  1.1210943E+03  1.4873326E+00 
  1.6180577E-01  3.5290924E+01  4.1532421E+01  4.7400699E+01  7.5321144E+01  7.5512229E+01  7.5513163E+01  7.5322378E+01  4.7400703E+01  4.1532472E+01  3.5290940E+01  1.6180587E-01  1.1996590E+03  1.5344456E+00 
  2.7738725E+00  3.7712325E+01  4.3918844E+01  4.9764534E+01  7.7283750E+01  7.7479900E+01  7.7480842E+01  7.7284997E+01  4.9764539E+01  4.3918895E+01  3.7712342E+01  2.7738729E+00  1.2742973E+03  1.5816202E+00 
