PdfType: central
Format: lhagrid1
---
1.000000e-07 1.261857e-07 1.830738e-07 2.656088e-07 3.853529e-07 5.590810e-07 8.111308e-07 1.176812e-06 1.707353e-06 2.477076e-06 3.593814e-06 5.214008e-06 7.564633e-06 1.097499e-05 1.592283e-05 2.310130e-05 3.351603e-05 4.862602e-05 7.054802e-05 1.023531e-04 1.484968e-04 2.154435e-04 3.125716e-04 4.534879e-04 6.579332e-04 9.545485e-04 1.384886e-03 2.009233e-03 2.915053e-03 4.229243e-03 6.135907e-03 8.902151e-03 1.291550e-02 1.873817e-02 2.718588e-02 3.944206e-02 5.722368e-02 8.163265e-02 1.000000e-01 1.183673e-01 1.367347e-01 1.551020e-01 1.734694e-01 1.918367e-01 2.102041e-01 2.285714e-01 2.469388e-01 2.653061e-01 2.836735e-01 3.020408e-01 3.204082e-01 3.387755e-01 3.571429e-01 3.755102e-01 3.938776e-01 4.122449e-01 4.306122e-01 4.489796e-01 4.673469e-01 4.857143e-01 5.040816e-01 5.224490e-01 5.408163e-01 5.591837e-01 5.775510e-01 5.959184e-01 6.142857e-01 6.326531e-01 6.510204e-01 6.693878e-01 6.877551e-01 7.061224e-01 7.244898e-01 7.428571e-01 7.612245e-01 7.795918e-01 7.979592e-01 8.163265e-01 8.346939e-01 8.530612e-01 8.714286e-01 8.897959e-01 9.081633e-01 9.265306e-01 9.448980e-01 9.632653e-01 9.816327e-01 1.000000e+00
1.414214e+00 1.694634e+00 2.030658e+00 2.433312e+00 2.915806e+00 3.493973e+00 4.186784e+00 5.016969e+00 6.011770e+00 7.203827e+00 8.632253e+00 1.034392e+01 1.239499e+01 1.485275e+01 1.779786e+01 2.132695e+01 2.555581e+01 3.062320e+01 3.669539e+01 4.397162e+01 5.269063e+01 6.313850e+01 7.565806e+01 9.066008e+01 1.086368e+02 1.301781e+02 1.559908e+02 1.869217e+02 2.239859e+02 2.683995e+02 3.216196e+02 3.853927e+02 4.618111e+02 5.533824e+02 6.631110e+02 7.945974e+02 9.521559e+02 1.140956e+03 1.367193e+03 1.638290e+03 1.963142e+03 2.352408e+03 2.818860e+03 3.377804e+03 4.047580e+03 4.850163e+03 5.811888e+03 6.964311e+03 8.345245e+03 1.000000e+04
-6 -5 -4 -3 -2 -1 1 2 3 4 5 6 21 22
  0.0000000E+00 -3.5273418E-31  2.1168955E-15  3.1613959E+00  1.0999114E+01  1.0999114E+01  1.0999073E+01  1.0999116E+01  3.1613807E+00  2.1168955E-15 -1.0469901E-31  0.0000000E+00  8.3021650E+01  3.0586641E-01 
  0.0000000E+00 -2.8736215E-16  1.1500478E+00  4.2910090E+00  1.2592709E+01  1.2593666E+01  1.2593626E+01  1.2592717E+01  4.2909925E+00  1.1500478E+00 -8.5295195E-17  0.0000000E+00  1.0661606E+02  3.2845619E-01 
  0.0000000E+00  1.0503172E-16  2.3387590E+00  5.4642764E+00  1.3600069E+01  1.3601984E+01  1.3601945E+01  1.3600085E+01  5.4642586E+00  2.3387590E+00 -2.4886922E-17  0.0000000E+00  1.3087915E+02  3.5120838E-01 
  0.0000000E+00 -1.6064740E-16  3.5701225E+00  6.6813927E+00  1.4666930E+01  1.4669801E+01  1.4669764E+01  1.4666953E+01  6.6813736E+00  3.5701225E+00  9.1142236E-17  0.0000000E+00  1.5617457E+02  3.7403508E-01 
  0.0000000E+00  1.4871459E-17  4.8469626E+00  7.9449637E+00  1.5793092E+01  1.5796917E+01  1.5796882E+01  1.5793123E+01  7.9449434E+00  4.8469626E+00  1.4669049E-16  0.0000000E+00  1.8275296E+02  3.9693684E-01 
  0.0000000E+00 -2.2703969E-16  6.1713673E+00  9.2569250E+00  1.6978408E+01  1.6983183E+01  1.6983150E+01  1.6978446E+01  9.2569036E+00  6.1713673E+00  1.2914893E-16  0.0000000E+00  2.1085803E+02  4.1991423E-01 
  0.0000000E+00 -1.6252740E-16  7.5449150E+00  1.0618745E+01  1.8222743E+01  1.8228465E+01  1.8228434E+01  1.8222788E+01  1.0618723E+01  7.5449150E+00 -3.7539414E-17  0.0000000E+00  2.4070821E+02  4.4296781E-01 
  0.0000000E+00  4.2729510E-01  8.9279971E+00  1.1990803E+01  1.9486016E+01  1.9492680E+01  1.9492651E+01  1.9486068E+01  1.1990780E+01  8.9279971E+00  4.2729510E-01  0.0000000E+00  2.7198977E+02  4.6609388E-01 
  0.0000000E+00  1.8752691E+00  1.0273611E+01  1.3326065E+01  2.0720598E+01  2.0728200E+01  2.0728173E+01  2.0720658E+01  1.3326040E+01  1.0273611E+01  1.8752691E+00  0.0000000E+00  3.0418586E+02  4.8928955E-01 
  0.0000000E+00  3.3775841E+00  1.1679955E+01  1.4722480E+01  2.2021593E+01  2.2030127E+01  2.2030104E+01  2.2021660E+01  1.4722455E+01  1.1679955E+01  3.3775841E+00  0.0000000E+00  3.3855975E+02  5.1256693E-01 
  0.0000000E+00  4.9358270E+00  1.3147931E+01  1.6180915E+01  2.3389342E+01  2.3398805E+01  2.3398784E+01  2.3389417E+01  1.6180889E+01  1.3147931E+01  4.9358270E+00  0.0000000E+00  3.7520617E+02  5.3592664E-01 
