PdfType: central
Format: lhagrid1
---
 1.000000e-09 1.529732e-09 2.340080e-09 3.579696e-09 5.475976e-09 8.376776e-09 1.281422e-08 1.960233e-08 2.998631e-08 4.587103e-08 7.017038e-08 1.073419e-07 1.642043e-07 2.511886e-07 3.842513e-07 5.878016e-07 8.991790e-07 1.375503e-06 2.104151e-06 3.218788e-06 4.923883e-06 7.532221e-06 1.152228e-05 1.762600e-05 2.696306e-05 4.124626e-05 6.309573e-05 9.651957e-05 1.476491e-04 2.258636e-04 3.455107e-04 5.285389e-04 8.085229e-04 1.236823e-03 1.892008e-03 2.894266e-03 4.427452e-03 6.772815e-03 1.036059e-02 1.281422e-02 1.584893e-02 1.960233e-02 2.424462e-02 2.998631e-02 3.708777e-02 4.587103e-02 5.673436e-02 7.017038e-02 8.678837e-02 1.073419e-01 1.327630e-01 1.642043e-01 2.030918e-01 2.511886e-01 2.793533e-01 3.106760e-01 3.455107e-01 3.842513e-01 4.273358e-01 4.752510e-01 5.285389e-01 5.878016e-01 6.537092e-01 7.270068e-01 8.085229e-01 8.991790e-01 9.609312e-01 9.737815e-01 9.868037e-01 1.000000e+00
 5.099020e-01 8.358192e-01 1.370055e+00 2.245762e+00 3.681199e+00 6.034135e+00 9.891011e+00 1.621311e+01 2.657615e+01 4.356299e+01 7.140742e+01 1.170493e+02 1.918645e+02 3.144998e+02 5.155206e+02 8.450291e+02 1.385152e+03 2.270508e+03 3.721763e+03 6.100625e+03 1.000000e+04
 -5 -4 -3 -2 -1 1 2 3 4 5 21
 0.000e+00 0.000e+00 1.947e-18 1.756e-01 1.756e-01 1.756e-01 1.756e-01 1.088e-10 0.000e+00 0.000e+00 5.321e-12
 0.000e+00 0.000e+00 1.271e-01 3.034e-01 3.034e-01 3.034e-01 3.034e-01 1.271e-01 0.000e+00 0.000e+00 1.908e+01
 0.000e+00 0.000e+00 7.856e-01 9.625e-01 9.625e-01 9.625e-01 9.625e-01 7.856e-01 0.000e+00 0.000e+00 8.643e+01
 0.000e+00 1.657e+00 2.431e+00 2.608e+00 2.608e+00 2.608e+00 2.608e+00 2.431e+00 1.657e+00 0.000e+00 2.254e+02
 0.000e+00 4.729e+00 5.492e+00 5.670e+00 5.670e+00 5.670e+00 5.670e+00 5.492e+00 4.729e+00 0.000e+00 4.560e+02
 4.934e+00 9.591e+00 1.035e+01 1.052e+01 1.052e+01 1.052e+01 1.052e+01 1.035e+01 9.591e+00 4.934e+00 7.870e+02
 1.198e+01 1.658e+01 1.732e+01 1.750e+01 1.750e+01 1.750e+01 1.750e+01 1.732e+01 1.658e+01 1.198e+01 1.234e+03
 2.142e+01 2.596e+01 2.670e+01 2.688e+01 2.688e+01 2.688e+01 2.688e+01 2.670e+01 2.596e+01 2.142e+01 1.803e+03
 3.348e+01 3.797e+01 3.870e+01 3.888e+01 3.888e+01 3.888e+01 3.888e+01 3.870e+01 3.797e+01 3.348e+01 2.500e+03
 4.834e+01 5.277e+01 5.350e+01 5.368e+01 5.368e+01 5.368e+01 5.368e+01 5.350e+01 5.277e+01 4.834e+01 3.327e+03
 6.611e+01 7.051e+01 7.123e+01 7.141e+01 7.141e+01 7.141e+01 7.141e+01 7.123e+01 7.051e+01 6.611e+01 4.285e+03
 8.691e+01 9.127e+01 9.199e+01 9.217e+01 9.217e+01 9.217e+01 9.217e+01 9.199e+01 9.127e+01 8.691e+01 5.373e+03
 1.108e+02 1.151e+02 1.158e+02 1.160e+02 1.160e+02 1.160e+02 1.160e+02 1.158e+02 1.151e+02 1.108e+02 6.589e+03
 1.378e+02 1.421e+02 1.428e+02 1.430e+02 1.430e+02 1.430e+02 1.430e+02 1.428e+02 1.421e+02 1.378e+02 7.933e+03
 1.680e+02 1.723e+02 1.730e+02 1.732e+02 1.732e+02 1.732e+02 1.732e+02 1.730e+02 1.723e+02 1.680e+02 9.401e+03
 2.014e+02 2.056e+02 2.063e+02 2.065e+02 2.065e+02 2.065e+02 2.065e+02 2.063e+02 2.056e+02 2.014e+02 1.099e+04
