# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247000		300.2166000000104
0.5		0.5		1.0		-1		247000		290.34935945750647
0.5		0.5		1.0		1		247000		312.7245585151823
0.5		0.5		1.0		2		247000		312.72455851589115
0.5		0.5		1.0		3		247000		303.2163585136022
0.5		0.5		1.0		4		247000		325.932608797112
0.5		1.0		1.0		-1		247000		316.3799421169347
0.5		1.0		1.0		1		247000		340.73339344178163
0.5		1.0		1.0		2		247000		340.73339344300445
0.5		1.0		1.0		3		247000		330.71597359367775
0.5		1.0		1.0		4		247000		350.443536375697
0.5		2.0		1.0		-1		247000		344.90317840341936
0.5		2.0		1.0		1		247000		365.4128225084793
0.5		2.0		1.0		2		247000		365.4128225101641
0.5		2.0		1.0		3		247000		359.46814167035706
0.5		2.0		1.0		4		247000		372.37358903290834
1.0		0.5		1.0		-1		247000		274.93563920005255
1.0		0.5		1.0		1		247000		298.7388351912555
1.0		0.5		1.0		2		247000		298.7388351916778
1.0		0.5		1.0		3		247000		286.0640777200406
1.0		0.5		1.0		4		247000		314.32202220670575
1.0		1.0		1.0		1		247000		326.1620771300836
1.0		1.0		1.0		2		247000		326.16207713096185
1.0		1.0		1.0		3		247000		312.72455851589115
1.0		1.0		1.0		4		247000		338.5050101061098
1.0		2.0		1.0		-1		247000		328.10529149030594
1.0		2.0		1.0		1		247000		350.4520522156629
1.0		2.0		1.0		2		247000		350.45205221694977
1.0		2.0		1.0		3		247000		340.73339344300445
1.0		2.0		1.0		4		247000		360.2108343180259
2.0		0.5		1.0		-1		247000		262.97152816503734
2.0		0.5		1.0		1		247000		287.72366599652247
2.0		0.5		1.0		2		247000		287.7236659967174
2.0		0.5		1.0		3		247000		272.73696964756135
2.0		0.5		1.0		4		247000		304.69870073370186
2.0		1.0		1.0		-1		247000		287.6736487243784
2.0		1.0		1.0		1		247000		314.6950506449264
2.0		1.0		1.0		2		247000		314.6950506455315
2.0		1.0		1.0		3		247000		298.7388351916778
2.0		1.0		1.0		4		247000		328.61686611740726
2.0		2.0		1.0		-1		247000		315.07068593778877
2.0		2.0		1.0		1		247000		338.6852179533965
2.0		2.0		1.0		2		247000		338.68521795436783
2.0		2.0		1.0		3		247000		326.16207713096185
2.0		2.0		1.0		4		247000		350.14232536781014
1.0		1.0		1.0		-1		247000		300.2166000000104
1.0		1.0		1.0		-1		247001		302.77391913071847
1.0		1.0		1.0		-1		247002		299.1104834601212
1.0		1.0		1.0		-1		247003		300.0612273016795
1.0		1.0		1.0		-1		247004		298.9206350479974
1.0		1.0		1.0		-1		247005		307.97251302377595
1.0		1.0		1.0		-1		247006		299.19057720073437
1.0		1.0		1.0		-1		247007		304.6997884273363
1.0		1.0		1.0		-1		247008		301.50565132812415
1.0		1.0		1.0		-1		247009		297.94377559963914
1.0		1.0		1.0		-1		247010		289.91976123258354
1.0		1.0		1.0		-1		247011		295.5013428485034
1.0		1.0		1.0		-1		247012		301.72841950153395
1.0		1.0		1.0		-1		247013		300.65989195891063
1.0		1.0		1.0		-1		247014		293.65458298999175
1.0		1.0		1.0		-1		247015		294.4071521097512
1.0		1.0		1.0		-1		247016		302.8499171202108
1.0		1.0		1.0		-1		247017		300.65107714708375
