# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247000		300.0965613754602
0.5		0.5		1.0		-1		247000		289.6415684837484
0.5		0.5		1.0		1		247000		312.0567436645083
0.5		0.5		1.0		2		247000		312.0567436606786
0.5		0.5		1.0		3		247000		302.2031167853386
0.5		0.5		1.0		4		247000		325.95717726449175
0.5		1.0		1.0		-1		247000		315.666053066783
0.5		1.0		1.0		1		247000		340.21798279637346
0.5		1.0		1.0		2		247000		340.2179827933753
0.5		1.0		1.0		3		247000		329.3754074243805
0.5		1.0		1.0		4		247000		350.6423578424915
0.5		2.0		1.0		-1		247000		344.3775026107719
0.5		2.0		1.0		1		247000		365.1286454998756
0.5		2.0		1.0		2		247000		365.12864549784393
0.5		2.0		1.0		3		247000		358.2874275578938
0.5		2.0		1.0		4		247000		372.7937882712658
1.0		0.5		1.0		-1		247000		274.80706406168093
1.0		0.5		1.0		1		247000		298.5794766423999
1.0		0.5		1.0		2		247000		298.57947663893447
1.0		0.5		1.0		3		247000		285.6691402508769
1.0		0.5		1.0		4		247000		314.72023331866666
1.0		1.0		1.0		1		247000		326.14886590095824
1.0		1.0		1.0		2		247000		326.1488658981945
1.0		1.0		1.0		3		247000		312.0567436606786
1.0		1.0		1.0		4		247000		339.0727460533462
1.0		2.0		1.0		-1		247000		328.1581865082456
1.0		2.0		1.0		1		247000		350.6552931261568
1.0		2.0		1.0		2		247000		350.655293124218
1.0		2.0		1.0		3		247000		340.2179827933753
1.0		2.0		1.0		4		247000		360.99091413408706
2.0		0.5		1.0		-1		247000		263.2880693271959
2.0		0.5		1.0		1		247000		287.92909526347836
2.0		0.5		1.0		2		247000		287.92909526015853
2.0		0.5		1.0		3		247000		272.8082512569136
2.0		0.5		1.0		4		247000		305.39261301606723
2.0		1.0		1.0		-1		247000		288.01096741707084
2.0		1.0		1.0		1		247000		315.04184409840764
2.0		1.0		1.0		2		247000		315.0418440956789
2.0		1.0		1.0		3		247000		298.57947663893447
2.0		1.0		1.0		4		247000		329.47652020363523
2.0		2.0		1.0		-1		247000		315.5694960122773
2.0		2.0		1.0		1		247000		339.2373724696701
2.0		2.0		1.0		2		247000		339.2373724676482
2.0		2.0		1.0		3		247000		326.1488658981945
2.0		2.0		1.0		4		247000		351.20717632301813
1.0		1.0		1.0		-1		247000		300.0965613754602
1.0		1.0		1.0		-1		247001		302.7710870275041
1.0		1.0		1.0		-1		247002		299.725535751824
1.0		1.0		1.0		-1		247003		299.2311324762216
1.0		1.0		1.0		-1		247004		297.50813283501714
1.0		1.0		1.0		-1		247005		308.30500516437564
1.0		1.0		1.0		-1		247006		298.0460549320301
1.0		1.0		1.0		-1		247007		303.15248716472644
1.0		1.0		1.0		-1		247008		302.76725914890926
1.0		1.0		1.0		-1		247009		298.3777218781084
1.0		1.0		1.0		-1		247010		290.1472623235646
1.0		1.0		1.0		-1		247011		297.07662821889454
